TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
70.0,52180,AGENT,333.197,1754.3,MIA
70.1,52180,AGENT,333.226,1753.19,MIA
70.2,52180,AGENT,333.254,1752.07,MIA
70.3,52180,AGENT,333.282,1750.96,MIA
70.4,52180,AGENT,333.31,1749.85,MIA
70.5,52180,AGENT,333.337,1748.74,MIA
70.6,52180,AGENT,333.365,1747.63,MIA
70.7,52180,AGENT,333.393,1746.52,MIA
70.8,52180,AGENT,333.421,1745.4,MIA
70.9,52180,AGENT,333.449,1744.29,MIA
71.0,52180,AGENT,333.477,1743.18,MIA
71.1,52180,AGENT,333.506,1742.07,MIA
71.2,52180,AGENT,333.534,1740.96,MIA
71.3,52180,AGENT,333.564,1739.84,MIA
71.4,52180,AGENT,333.593,1738.73,MIA
71.5,52180,AGENT,333.623,1737.62,MIA
71.6,52180,AGENT,333.653,1736.51,MIA
71.7,52180,AGENT,333.683,1735.4,MIA
71.8,52180,AGENT,333.714,1734.29,MIA
71.9,52180,AGENT,333.745,1733.17,MIA
72.0,52180,AGENT,333.777,1732.06,MIA
72.1,52180,AGENT,333.808,1730.95,MIA
72.2,52180,AGENT,333.84,1729.84,MIA
72.3,52180,AGENT,333.872,1728.73,MIA
72.4,52180,AGENT,333.904,1727.62,MIA
72.5,52180,AGENT,333.937,1726.5,MIA
72.6,52180,AGENT,333.969,1725.39,MIA
72.7,52180,AGENT,334.002,1724.28,MIA
72.8,52180,AGENT,334.034,1723.17,MIA
72.9,52180,AGENT,334.067,1722.06,MIA
73.0,52180,AGENT,334.1,1720.94,MIA
73.1,52180,AGENT,334.132,1719.83,MIA
73.2,52180,AGENT,334.165,1718.72,MIA
73.3,52180,AGENT,334.197,1717.61,MIA
73.4,52180,AGENT,334.23,1716.5,MIA
73.5,52180,AGENT,334.262,1715.41,MIA
73.6,52180,AGENT,334.294,1714.32,MIA
73.7,52180,AGENT,334.325,1713.24,MIA
73.8,52180,AGENT,334.356,1712.18,MIA
73.9,52180,AGENT,334.387,1711.12,MIA
74.0,52180,AGENT,334.418,1710.07,MIA
74.1,52180,AGENT,334.448,1709.03,MIA
74.2,52180,AGENT,334.477,1708.0,MIA
74.3,52180,AGENT,334.507,1706.98,MIA
74.4,52180,AGENT,334.536,1705.97,MIA
74.5,52180,AGENT,334.564,1704.98,MIA
74.6,52180,AGENT,334.592,1703.99,MIA
74.7,52180,AGENT,334.62,1703.02,MIA
74.8,52180,AGENT,334.648,1702.06,MIA
74.9,52180,AGENT,334.675,1701.11,MIA
